|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.00593487680880588 | -8.185146274265437e-14 | 0.0 |  -0.001680588586899632 | 0.0 |   -9.88392305891887e-07 |  3.5643691547695834e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -8.185146274265437e-14 | 3.8913297524818264e-24 | 0.0 |  4.000300804762264e-14 | 0.0 |  -2.115932962338396e-17 |   1.482527965106132e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.001680588586899632 |  4.000300804762264e-14 | 0.0 |   0.000756719405466564 | 0.0 |   4.169320693063559e-07 |  -2.505319262091695e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -9.88392305891887e-07 | -2.115932962338396e-17 | 0.0 |  4.169320693063559e-07 | 0.0 |   5.037187473454258e-06 | -1.7443416758948282e-07 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 3.5643691547695834e-07 |  1.482527965106132e-17 | 0.0 | -2.505319262091695e-07 | 0.0 | -1.7443416758948282e-07 |   3.643340283083459e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011506027251643155 | 8.808751692771155e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  8.808751692771155e-06 | 0.0001351311206407458 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
