|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.007090297564445977 | -1.2226374447507959e-13 | 0.0 |   -0.002352876044857773 | 0.0 |     -6.26163260779e-07 |   5.792830129169919e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2226374447507959e-13 |  5.5482440189718116e-24 | 0.0 |   6.451046085627032e-14 | 0.0 | -5.651231199906506e-17 | -1.4879001584768587e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002352876044857773 |   6.451046085627032e-14 | 0.0 |   0.0011745394653916463 | 0.0 | -4.705446111167291e-07 | -3.0757724507682643e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |      -6.26163260779e-07 |  -5.651231199906506e-17 | 0.0 |  -4.705446111167291e-07 | 0.0 |  5.062185572209954e-06 |   7.026504517038243e-10 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   5.792830129169919e-07 | -1.4879001584768587e-17 | 0.0 | -3.0757724507682643e-07 | 0.0 |  7.026504517038243e-10 |   3.601793085192443e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011463930719648972 | 8.163504044856698e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |  8.163504044856698e-06 | 0.0001373760433581803 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
