|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007603693657720399 |  -1.657621238428929e-13 | 0.0 |  -0.002864834842564052 | 0.0 | 1.7008271270792013e-06 | -1.4073634879950819e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -1.657621238428929e-13 |   6.809736116145622e-24 | 0.0 |  8.960954042459479e-14 | 0.0 | -6.266459218866934e-17 | -1.0423031722200444e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002864834842564052 |   8.960954042459479e-14 | 0.0 |  0.0016238297741745982 | 0.0 | -7.557528814046861e-07 |  -1.620409691517078e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.7008271270792013e-06 |  -6.266459218866934e-17 | 0.0 | -7.557528814046861e-07 | 0.0 | 4.9801255587572175e-06 |   7.404692010153352e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.4073634879950819e-06 | -1.0423031722200444e-18 | 0.0 | -1.620409691517078e-07 | 0.0 |  7.404692010153352e-08 |   3.906968205944892e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011749376081728364 |  7.827631917824697e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  7.827631917824697e-06 | 0.00013442100056966372 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
