|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |     0.00829782803055185 | -1.3888984783576992e-13 | 0.0 |  -0.0029241520317104183 | 0.0 |  1.1182508294325346e-06 |   1.139057310179145e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.3888984783576992e-13 |   6.113440301927776e-24 | 0.0 |   7.578125420495642e-14 | 0.0 | -5.0877717971794243e-17 |  1.9291711054404775e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0029241520317104183 |   7.578125420495642e-14 | 0.0 |   0.0014361857769434971 | 0.0 | -4.4902788198807016e-07 | -2.4583888153557173e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.1182508294325346e-06 | -5.0877717971794243e-17 | 0.0 | -4.4902788198807016e-07 | 0.0 |   4.922080470865088e-06 |  -9.282488260803604e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   1.139057310179145e-06 |  1.9291711054404775e-18 | 0.0 | -2.4583888153557173e-07 | 0.0 |  -9.282488260803604e-08 |   3.592711589354714e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011447961188323025 |  5.497854506576808e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  5.497854506576808e-06 | 0.00014014529276449447 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
