|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                      6 |                    7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008921233561364867 | -1.9032427567283366e-13 | 0.0 |  -0.003494792101496136 | 0.0 | 1.1992624267360851e-06 | -1.369193102517657e-07 |                  0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.9032427567283366e-13 |    7.74729525414314e-24 | 0.0 | 1.0682480810536223e-13 | 0.0 | -4.482219389248305e-17 | 1.9105049573478847e-17 |                  0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                  0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003494792101496136 |  1.0682480810536223e-13 | 0.0 |   0.001987143719473504 | 0.0 | -5.846543500284173e-07 | -9.800762384690635e-08 |                  0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                  0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.1992624267360851e-06 |  -4.482219389248305e-17 | 0.0 | -5.846543500284173e-07 | 0.0 |   5.71759436258574e-06 |  5.742354761457093e-08 |                  0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -1.369193102517657e-07 |  1.9105049573478847e-17 | 0.0 | -9.800762384690635e-08 | 0.0 |  5.742354761457093e-08 |  4.155101352595234e-06 |                  0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  0.00011195923964006 |   9.91757796931142e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 9.91757796931142e-06 | 0.00013745827767524393 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                  0.0 |                    0.0 | 0.0 |
