|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                      5 |                       6 |                     7 |                     8 |   9 |
|         Crablog.spectral.index |    0.006926613155704709 | -1.2467592795260542e-13 | 0.0 |   -0.002256093818132716 | 0.0 |  8.328255459520634e-07 |   9.291712720835526e-07 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2467592795260542e-13 |   5.047622755385666e-24 | 0.0 |   6.283251574863196e-14 | 0.0 | -2.858311696307671e-17 | -1.0487594393397927e-17 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002256093818132716 |   6.283251574863196e-14 | 0.0 |   0.0011957750496101901 | 0.0 |  4.599041445515325e-09 | -3.8790238026624763e-07 |                   0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   8.328255459520634e-07 |  -2.858311696307671e-17 | 0.0 |   4.599041445515325e-09 | 0.0 |  5.645068661478185e-06 |  1.2272232099013107e-07 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   9.291712720835526e-07 | -1.0487594393397927e-17 | 0.0 | -3.8790238026624763e-07 | 0.0 | 1.2272232099013107e-07 |   4.094850144226924e-06 |                   0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 0.0001151215521329059 | 9.152188212924587e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 | 9.152188212924587e-06 | 0.0001350728471531656 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                    0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
