|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |      0.0082904769096978 | -1.6926681668304958e-13 | 0.0 | -0.0031077324642926896 | 0.0 |   3.102264170983434e-07 | -1.0086204316097588e-06 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.6926681668304958e-13 |    6.85857567752985e-24 | 0.0 |    9.2404216457879e-14 | 0.0 | -4.2591220785542144e-17 |  1.4559791182974936e-17 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0031077324642926896 |     9.2404216457879e-14 | 0.0 |   0.001728262679439925 | 0.0 |   5.636542110418546e-08 |   2.202578314346521e-07 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   3.102264170983434e-07 | -4.2591220785542144e-17 | 0.0 |  5.636542110418546e-08 | 0.0 |   5.427053349843439e-06 |  -6.020813217458248e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.0086204316097588e-06 |  1.4559791182974936e-17 | 0.0 |  2.202578314346521e-07 | 0.0 |  -6.020813217458248e-08 |   4.094077190641979e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0001152836842877421 |  8.793663363885631e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 8.793663363885631e-06 | 0.00013547683914535668 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
