|                     Parameters |                      0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.003958344440691797 |  -7.664720402681183e-14 | 0.0 |  -0.0014409510726154195 | 0.0 |   7.390576996727581e-08 | -3.153408348762119e-08 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -7.664720402681183e-14 |     3.1131021543637e-24 | 0.0 |  4.0348685121150023e-14 | 0.0 | -1.2482448964435996e-17 |  4.438942554700015e-18 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0014409510726154195 |  4.0348685121150023e-14 | 0.0 |   0.0007410157018115271 | 0.0 | -1.1129110076917415e-09 |  9.999743870252358e-09 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  7.390576996727581e-08 | -1.2482448964435996e-17 | 0.0 | -1.1129110076917415e-09 | 0.0 |   2.420650320580289e-06 | -7.245426443780405e-10 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -3.153408348762119e-08 |   4.438942554700015e-18 | 0.0 |   9.999743870252358e-09 | 0.0 |  -7.245426443780405e-10 | 1.8129122743798986e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 5.3554957624510284e-05 | 4.393469130262643e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |  4.393469130262643e-06 | 6.229735890687906e-05 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
