|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.007777502152343787 | -1.4694348278906593e-13 | 0.0 | -0.0027667231085397974 | 0.0 |   1.595727463902069e-07 | -3.904376566461855e-08 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.4694348278906593e-13 |   6.262441959751277e-24 | 0.0 |  7.879915522960152e-14 | 0.0 | -2.7337947433781494e-17 |  7.945467756518108e-18 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0027667231085397974 |   7.879915522960152e-14 | 0.0 |    0.00144749127264061 | 0.0 |   4.348188565725895e-09 | 1.1489733224318753e-08 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   1.595727463902069e-07 | -2.7337947433781494e-17 | 0.0 |  4.348188565725895e-09 | 0.0 |  5.2118318847879006e-06 | -4.402838473437443e-10 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -3.904376566461855e-08 |   7.945467756518108e-18 | 0.0 | 1.1489733224318753e-08 | 0.0 |  -4.402838473437443e-10 | 3.9071303361035805e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011535120207992005 |  9.37445814988492e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |   9.37445814988492e-06 | 0.0001341994064381835 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
