|                      Parameters |                       0 |                      1 |   2 |                       3 |                       4 |                     5 |                     6 |   7 |
|         gQP4SiG_.spectral.index |    0.003338617927265928 |  4.147052826474466e-15 | 0.0 | -1.1003391793118228e-07 |  4.1471940045451745e-08 |                   0.0 |                   0.0 | 0.0 |
|     gQP4SiG_.spectral.amplitude |   4.147052826474466e-15 |  1.110923284679665e-26 | 0.0 |  -2.020064546984228e-19 |  -9.086574034203333e-20 |                   0.0 |                   0.0 | 0.0 |
|     gQP4SiG_.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          gQP4SiG_.spatial.lon_0 | -1.1003391793118228e-07 | -2.020064546984228e-19 | 0.0 |   4.653193556581545e-06 | -1.5849651193279973e-13 |                   0.0 |                   0.0 | 0.0 |
|          gQP4SiG_.spatial.lat_0 |  4.1471940045451745e-08 | -9.086574034203333e-20 | 0.0 | -1.5849651193279973e-13 |   4.005067806011255e-06 |                   0.0 |                   0.0 | 0.0 |
|      gILfZU2o-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0003361384817968392 | 0.0002101846819938522 | 0.0 |
|      gILfZU2o-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0002101846819938522 | 0.0002418173039793823 | 0.0 |
| gILfZU2o-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
