|                      Parameters |                      0 |   1 |                      2 |                      3 |                      4 |                      5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |  7.209038544003942e-25 | 0.0 | -7.583493757221239e-15 |   1.53037548487531e-14 | -6.268919827571045e-18 | 1.3489497948274648e-18 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -7.583493757221239e-15 | 0.0 |   0.000830407680207744 | -0.0003221170401766949 | 1.1533877866256897e-07 |  5.195909552329765e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |   1.53037548487531e-14 | 0.0 | -0.0003221170401766949 |  0.0007890992036912285 |  7.157270110433044e-08 | 5.2818532821103754e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -6.268919827571045e-18 | 0.0 | 1.1533877866256897e-07 |  7.157270110433044e-08 | 1.1605986135374607e-06 | 1.3276928651016645e-09 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 | 1.3489497948274648e-18 | 0.0 |  5.195909552329765e-08 | 5.2818532821103754e-08 | 1.3276928651016645e-09 |  8.686128193388848e-07 |                    0.0 |                    0.0 | 0.0 |
|      swYlnLHQ-bkg.spectral.norm |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 2.4851180201646285e-05 | 2.0312829616888536e-06 | 0.0 |
|      swYlnLHQ-bkg.spectral.tilt |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 2.0312829616888536e-06 | 2.8864495350720298e-05 | 0.0 |
| swYlnLHQ-bkg.spectral.reference |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
