|                      Parameters |                       0 |   1 |                       2 |                      3 |                       4 |                      5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |  1.5548393408427332e-25 | 0.0 | -1.6446052934111426e-15 | 3.3107166137403908e-15 | -1.3328247581739537e-18 |  2.926706232021138e-19 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -1.6446052934111426e-15 | 0.0 |  0.00017965509498221792 | -7.028145876476981e-05 |  2.8803880491397898e-08 | 1.4696496452761868e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |  3.3107166137403908e-15 | 0.0 |  -7.028145876476981e-05 | 0.00017072377942757057 |  1.8101230653701434e-08 | 1.3734169834566358e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -1.3328247581739537e-18 | 0.0 |  2.8803880491397898e-08 | 1.8101230653701434e-08 |  2.4958812262253943e-07 | 4.3344092412230506e-10 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 |   2.926706232021138e-19 | 0.0 |  1.4696496452761868e-08 | 1.3734169834566358e-08 |  4.3344092412230506e-10 |  1.866712929647729e-07 |                    0.0 |                    0.0 | 0.0 |
|      0nN8hkjT-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |  5.353552203544278e-06 | 4.3414202080884305e-07 | 0.0 |
|      0nN8hkjT-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 | 4.3414202080884305e-07 |  6.218081526504914e-06 | 0.0 |
| 0nN8hkjT-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
