|                      Parameters |                       0 |   1 |                       2 |                      3 |                       4 |                       5 |                      6 |                      7 |   8 |
|      Crablog.spectral.amplitude |   1.535895246758639e-23 | 0.0 | -1.5917322437070772e-13 | 3.2414418556007993e-13 | -1.4378710821856627e-16 |    2.04560605772291e-17 |                    0.0 |                    0.0 | 0.0 |
|      Crablog.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spectral.alpha | -1.5917322437070772e-13 | 0.0 |     0.01782352450020609 |  -0.006776698888354891 |  1.3284046726774397e-06 | -1.3716320616636751e-08 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spectral.beta |  3.2414418556007993e-13 | 0.0 |   -0.006776698888354891 |   0.016818766873981934 |  4.7139826485409974e-07 |  1.0912133785467019e-07 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lon_0 | -1.4378710821856627e-16 | 0.0 |  1.3284046726774397e-06 | 4.7139826485409974e-07 |  2.5076116147360513e-05 |   2.202498919191878e-09 |                    0.0 |                    0.0 | 0.0 |
|           Crablog.spatial.lat_0 |    2.04560605772291e-17 | 0.0 | -1.3716320616636751e-08 | 1.0912133785467019e-07 |   2.202498919191878e-09 |   1.878803017418252e-05 |                    0.0 |                    0.0 | 0.0 |
|      rpU8mApa-bkg.spectral.norm |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |  0.0005354006141882283 | 4.3927275323655206e-05 | 0.0 |
|      rpU8mApa-bkg.spectral.tilt |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 | 4.3927275323655206e-05 |  0.0006218901029793754 | 0.0 |
| rpU8mApa-bkg.spectral.reference |                     0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
