|                           Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                       6 |                       7 |                     8 |                     9 |  10 |  11 |  12 |                    13 |                    14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |     1.7244781051178448 | 2.4675453165044374e-09 | 0.0 | 0.0 |     10.042669918669695 |    3.52221651125458e-05 |  -6.226113977243457e-06 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 | 2.4675453165044374e-09 |   3.93626036777436e-18 | 0.0 | 0.0 |  1.634831326649452e-08 |  1.1962845126236516e-14 |  -3.388557203299591e-15 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |     10.042669918669695 |  1.634831326649452e-08 | 0.0 | 0.0 |      68.47634265154309 |  0.00011392687404057637 |  -3.274201371025885e-05 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 |   3.52221651125458e-05 | 1.1962845126236516e-14 | 0.0 | 0.0 | 0.00011392687404057637 |  0.00045499413604053383 | -2.1032037151298757e-08 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 | -6.226113977243457e-06 | -3.388557203299591e-15 | 0.0 | 0.0 | -3.274201371025885e-05 | -2.1032037151298757e-08 |  0.00034104413917087793 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           Rsc-ftQG-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |  0.011549202259766463 | 0.0009367201418535452 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           Rsc-ftQG-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0009367201418535452 |  0.013427767691731929 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|      Rsc-ftQG-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|       Rsc-ftQG-irf.e_reco_model.bias | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
| Rsc-ftQG-irf.e_reco_model.resolution | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
|           Rsc-ftQG-irf.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |  0.010002388524215844 | 4.422602310497115e-08 | 0.0 |
|           Rsc-ftQG-irf.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 | 4.422602310497115e-08 | 0.0003999999897272492 | 0.0 |
|      Rsc-ftQG-irf.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                   0.0 | 0.0 |
