|                           Parameters |   0 |                       1 |                      2 |   3 |   4 |                       5 |                      6 |                       7 |                      8 |                      9 |  10 |  11 |  12 |                    13 |                     14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |   0.0055294089589053245 |  8.510504841166723e-12 | 0.0 | 0.0 |     0.03387645152894635 | 5.7651654435140116e-08 | -2.7418034529858835e-08 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |   8.510504841166723e-12 |  1.527108334054011e-20 | 0.0 | 0.0 |   5.678968616121504e-11 |  5.372540280188106e-19 |  -5.965693758954884e-17 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |     0.03387645152894635 |  5.678968616121504e-11 | 0.0 | 0.0 |     0.23029258404868572 | 1.3654491928431588e-07 | -1.5146909825072186e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 |  5.7651654435140116e-08 |  5.372540280188106e-19 | 0.0 | 0.0 |  1.3654491928431588e-07 |  9.803968181609357e-07 |  -9.371231564274714e-11 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 | -2.7418034529858835e-08 | -5.965693758954884e-17 | 0.0 | 0.0 | -1.5146909825072186e-07 | -9.371231564274714e-11 |   7.348672301273241e-07 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dFKS3eGa-bkg.spectral.norm | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 2.4884719208336757e-05 | 2.0370624887565464e-06 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dFKS3eGa-bkg.spectral.tilt | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 | 2.0370624887565464e-06 | 2.8932735219556863e-05 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|      dFKS3eGa-bkg.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|       dFKS3eGa-irf.e_reco_model.bias | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
| dFKS3eGa-irf.e_reco_model.resolution | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
|           dFKS3eGa-irf.spectral.norm | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |  0.010746568049346575 |  7.108291853264936e-07 | 0.0 |
|           dFKS3eGa-irf.spectral.tilt | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 7.108291853264936e-07 | 0.00040000048426039764 | 0.0 |
|      dFKS3eGa-irf.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                     0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                   0.0 |                    0.0 | 0.0 |
