|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                      6 |                      7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |    0.07241325695630925 | 1.0251241048156028e-10 | 0.0 | 0.0 |    0.41662038105830207 | 1.8335093101093325e-06 |  5.359313221034705e-08 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 1.0251241048156028e-10 |  1.637038326787515e-19 | 0.0 | 0.0 |  6.807420654418064e-10 | 6.3571003155000925e-16 | 1.1550572519231315e-16 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |    0.41662038105830207 |  6.807420654418064e-10 | 0.0 | 0.0 |     2.8566478409433897 |  5.873374575889383e-06 | -1.413123072748231e-07 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | 1.8335093101093325e-06 | 6.3571003155000925e-16 | 0.0 | 0.0 |  5.873374575889383e-06 | 2.1110553577460526e-05 | 1.7842285782975606e-09 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  5.359313221034705e-08 | 1.1550572519231315e-16 | 0.0 | 0.0 | -1.413123072748231e-07 | 1.7842285782975606e-09 |  1.582175664260007e-05 |                   0.0 |                   0.0 | 0.0 |
|      Iy9FMftM-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0005353522232484036 | 3.893789562457231e-05 | 0.0 |
|      Iy9FMftM-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 3.893789562457231e-05 | 0.0006224995813795534 | 0.0 |
| Iy9FMftM-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 |                   0.0 | 0.0 |
