|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                      6 |                      7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |  0.0020532894583884563 | 3.0138578932865115e-12 | 0.0 | 0.0 |   0.012330167848010724 |  8.354747607065661e-08 |  3.718616676225189e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 3.0138578932865115e-12 | 4.8444524565558976e-21 | 0.0 | 0.0 | 2.0158970776128484e-11 |   3.91747673466242e-17 | 1.8572921150524295e-17 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |   0.012330167848010724 | 2.0158970776128484e-11 | 0.0 | 0.0 |     0.0844489304377487 | 1.9162941185044293e-07 |  2.719384428192807e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |  8.354747607065661e-08 |   3.91747673466242e-17 | 0.0 | 0.0 | 1.9162941185044293e-07 |  4.525465233449004e-07 |  8.302933274874921e-10 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  3.718616676225189e-08 | 1.8572921150524295e-17 | 0.0 | 0.0 |  2.719384428192807e-08 |  8.302933274874921e-10 | 3.3854027290060174e-07 |                    0.0 |                    0.0 | 0.0 |
|      meNJMqSX-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 1.1549219290852906e-05 |  9.350163119341121e-07 | 0.0 |
|      meNJMqSX-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |  9.350163119341121e-07 | 1.3427553575864558e-05 | 0.0 |
| meNJMqSX-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
