|                      Parameters |   0 |                      1 |                       2 |   3 |   4 |                      5 |                       6 |                       7 |                     8 |                     9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |     1.5084917513222909 |    2.11915593570969e-09 | 0.0 | 0.0 |      8.596803518126285 |  3.3357051759894615e-05 |  -5.347239735151281e-06 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 |   2.11915593570969e-09 |  3.3715102726251453e-18 | 0.0 | 0.0 |  1.400676503797146e-08 |   1.000163215704777e-14 | -1.4224198924186335e-15 |                   0.0 |                   0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |      8.596803518126285 |   1.400676503797146e-08 | 0.0 | 0.0 |      58.74566666486336 |  0.00010561190447394807 |  -2.533536491451467e-05 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 | 3.3357051759894615e-05 |   1.000163215704777e-14 | 0.0 | 0.0 | 0.00010561190447394807 |  0.00045483839409720083 | -3.0068689263747617e-08 |                   0.0 |                   0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 | -5.347239735151281e-06 | -1.4224198924186335e-15 | 0.0 | 0.0 | -2.533536491451467e-05 | -3.0068689263747617e-08 |   0.0003409320332802198 |                   0.0 |                   0.0 | 0.0 |
|      a_4AgnQs-bkg.spectral.norm | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |  0.011549500008139195 | 0.0009392362157581728 | 0.0 |
|      a_4AgnQs-bkg.spectral.tilt | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.0009392362157581728 |   0.01342813425319108 | 0.0 |
| a_4AgnQs-bkg.spectral.reference | 0.0 |                    0.0 |                     0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
