|                           Parameters |   0 |                       1 |                      2 |   3 |   4 |                      5 |                       6 |                       7 |                      8 |                      9 |  10 |  11 |  12 |                   13 |                    14 |  15 |
|            Crabbreak.spectral.index1 | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.index2 | 0.0 |      0.3991599763303527 |  5.770219004184736e-10 | 0.0 | 0.0 |     2.3525104943102804 |  7.1514407174965875e-06 | -1.5285180031686972e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.amplitude | 0.0 |   5.770219004184736e-10 |  9.236157291484633e-19 | 0.0 | 0.0 |  3.833008517586805e-09 |   2.045429538899036e-15 |  -9.170513424101662e-16 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|            Crabbreak.spectral.ebreak | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|         Crabbreak.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|              Crabbreak.spectral.beta | 0.0 |      2.3525104943102804 |  3.833008517586805e-09 | 0.0 | 0.0 |     16.046797080926392 |  2.2188494313876983e-05 |  -7.853904427797633e-06 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lon_0 | 0.0 |  7.1514407174965875e-06 |  2.045429538899036e-15 | 0.0 | 0.0 | 2.2188494313876983e-05 |   9.802757297872214e-05 | -5.5383573976456085e-09 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|              Crabbreak.spatial.lat_0 | 0.0 | -1.5285180031686972e-06 | -9.170513424101662e-16 | 0.0 | 0.0 | -7.853904427797633e-06 | -5.5383573976456085e-09 |   7.347776916581084e-05 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|           LE_W2oa3-bkg.spectral.norm | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |   0.002488235000239395 | 0.00020208048412876422 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|           LE_W2oa3-bkg.spectral.tilt | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 | 0.00020208048412876422 |  0.0028929741611525036 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|      LE_W2oa3-bkg.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|       LE_W2oa3-irf.e_reco_model.bias | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
| LE_W2oa3-irf.e_reco_model.resolution | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
|           LE_W2oa3-irf.spectral.norm | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 0.010010977062885541 |  2.05756769384576e-07 | 0.0 |
|           LE_W2oa3-irf.spectral.tilt | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 | 2.05756769384576e-07 | 0.0003999999849539441 | 0.0 |
|      LE_W2oa3-irf.spectral.reference | 0.0 |                     0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 | 0.0 |                  0.0 |                   0.0 | 0.0 |
