|                      Parameters |   0 |                      1 |                      2 |   3 |   4 |                      5 |                      6 |                      7 |                      8 |                      9 |  10 |
|       Crabbreak.spectral.index1 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.index2 | 0.0 |    0.01699527397767182 | 2.4370055563020117e-11 | 0.0 | 0.0 |    0.09931251732839087 |  4.735725465480223e-07 |  9.061733158250014e-08 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.amplitude | 0.0 | 2.4370055563020117e-11 |  3.901749781917213e-20 | 0.0 | 0.0 | 1.6234673412997536e-10 |  1.790758440323146e-16 |  7.110972049890836e-17 |                    0.0 |                    0.0 | 0.0 |
|       Crabbreak.spectral.ebreak | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|    Crabbreak.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spectral.beta | 0.0 |    0.09931251732839087 | 1.6234673412997536e-10 | 0.0 | 0.0 |     0.6810861524832497 | 1.5139566655982188e-06 | 2.3672109019079518e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lon_0 | 0.0 |  4.735725465480223e-07 |  1.790758440323146e-16 | 0.0 | 0.0 | 1.5139566655982188e-06 |  4.544676669970063e-06 | 1.8226650313782798e-09 |                    0.0 |                    0.0 | 0.0 |
|         Crabbreak.spatial.lat_0 | 0.0 |  9.061733158250014e-08 |  7.110972049890836e-17 | 0.0 | 0.0 | 2.3672109019079518e-07 | 1.8226650313782798e-09 | 3.4051572043010844e-06 |                    0.0 |                    0.0 | 0.0 |
|      EZwU-XX8-bkg.spectral.norm | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 | 0.00011536408923974818 |  8.543780234172661e-06 | 0.0 |
|      EZwU-XX8-bkg.spectral.tilt | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |  8.543780234172661e-06 | 0.00013414099834093318 | 0.0 |
| EZwU-XX8-bkg.spectral.reference | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
