|                     Parameters |                       0 |                      1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.010157349103135711 | -2.378653227480685e-13 | 0.0 |  -0.004290849858006886 | 0.0 | -6.520988981455469e-07 | -1.7130152012842282e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -2.378653227480685e-13 |  9.918996402343076e-24 | 0.0 | 1.3919650542146465e-13 | 0.0 | -4.509650760755671e-17 |  2.2447259999435804e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.004290849858006886 | 1.3919650542146465e-13 | 0.0 |  0.0025103091451890236 | 0.0 |  3.923554791202039e-08 |    9.62003942659211e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -6.520988981455469e-07 | -4.509650760755671e-17 | 0.0 |  3.923554791202039e-08 | 0.0 |  5.530361987875785e-06 |  -6.204872773984115e-10 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.7130152012842282e-06 | 2.2447259999435804e-17 | 0.0 |   9.62003942659211e-07 | 0.0 | -6.204872773984115e-10 |   3.879950995329112e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011659409467153404 | 1.0334312439041918e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 1.0334312439041918e-05 |  0.0001314410992902327 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
