|                     Parameters |                      0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |                     7 |                     8 |   9 |
|         Crablog.spectral.index |   0.006235261360188271 | -9.718650993817126e-14 | 0.0 |  -0.0018634207202029855 | 0.0 |  1.0419631248537938e-06 |  1.0502618524484004e-06 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -9.718650993817126e-14 | 4.3261504139785756e-24 | 0.0 |   4.819548783545178e-14 | 0.0 |  -4.790420643554736e-17 |   3.502252938999351e-18 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0018634207202029855 |  4.819548783545178e-14 | 0.0 |   0.0009090991046350481 | 0.0 | -4.3102413843946963e-07 | -1.3662333580453282e-07 |                   0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 1.0419631248537938e-06 | -4.790420643554736e-17 | 0.0 | -4.3102413843946963e-07 | 0.0 |   5.570126242973981e-06 |  -8.182651500887768e-08 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 1.0502618524484004e-06 |  3.502252938999351e-18 | 0.0 | -1.3662333580453282e-07 | 0.0 |  -8.182651500887768e-08 |   3.811026107635017e-06 |                   0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0001155464209534545 | 9.089390646171356e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 9.089390646171356e-06 | 0.0001345644128922071 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
