|                     Parameters |                      0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                     7 |                     8 |   9 |
|         Crablog.spectral.index |   0.008164567725034972 |    -1.7481107896057e-13 | 0.0 |   -0.003102421129964345 | 0.0 |  -9.711095091848963e-07 |  1.3443785959812171e-06 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude |   -1.7481107896057e-13 |   7.754911383986649e-24 | 0.0 |   9.741236229313348e-14 | 0.0 | -3.7266154507968085e-17 |   5.032458549462342e-18 |                   0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.003102421129964345 |   9.741236229313348e-14 | 0.0 |    0.001696630998599492 | 0.0 |  1.6983688880836672e-07 | -2.1412814040553945e-07 |                   0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -9.711095091848963e-07 | -3.7266154507968085e-17 | 0.0 |  1.6983688880836672e-07 | 0.0 |   4.928812685134869e-06 |   2.521403460714678e-08 |                   0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 1.3443785959812171e-06 |   5.032458549462342e-18 | 0.0 | -2.1412814040553945e-07 | 0.0 |   2.521403460714678e-08 |   3.861206891389887e-06 |                   0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0001158471056595696 | 7.452385894383371e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 7.452385894383371e-06 | 0.0001365521660963201 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                   0.0 | 0.0 |
