|                     Parameters |                      0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.009567745147068561 |   -2.27191110662759e-13 | 0.0 |  -0.0039602682738115735 | 0.0 |  -6.808738521920936e-08 |  4.6067378051695353e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -2.27191110662759e-13 |  1.0103259188835439e-23 | 0.0 |  1.3253931903204687e-13 | 0.0 |   -3.19227933500172e-17 | -1.0620508331902261e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0039602682738115735 |  1.3253931903204687e-13 | 0.0 |   0.0022723980269133397 | 0.0 | -1.2714327950121512e-07 | -2.7663161542354585e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -6.808738521920936e-08 |   -3.19227933500172e-17 | 0.0 | -1.2714327950121512e-07 | 0.0 |   4.975412964177199e-06 | -1.6498058711975457e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | 4.6067378051695353e-07 | -1.0620508331902261e-17 | 0.0 | -2.7663161542354585e-07 | 0.0 | -1.6498058711975457e-07 |   4.138992564398244e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011544386183580292 | 1.0622067206127564e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 1.0622067206127564e-05 | 0.00013256180801535523 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
