|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008281586240326738 | -1.4261366932567793e-13 | 0.0 | -0.0029246724869326575 | 0.0 |  3.5344133481175695e-08 | -1.0544204778878448e-06 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.4261366932567793e-13 |   5.771292601059858e-24 | 0.0 |  7.710145349249978e-14 | 0.0 | -4.0679327796077124e-17 |  2.1444322777537097e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0029246724869326575 |   7.710145349249978e-14 | 0.0 |  0.0015233988389608873 | 0.0 |  -6.154031507380955e-08 |   4.578340437339996e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  3.5344133481175695e-08 | -4.0679327796077124e-17 | 0.0 | -6.154031507380955e-08 | 0.0 |   5.351076146590321e-06 |  1.0712268743872528e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -1.0544204778878448e-06 |  2.1444322777537097e-17 | 0.0 |  4.578340437339996e-07 | 0.0 |  1.0712268743872528e-07 |   4.142986122719026e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011554976477688177 |   8.86604724419504e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |   8.86604724419504e-06 | 0.00013433711047230627 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
