|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |    0.009290158860079464 | -1.9474936159479131e-13 | 0.0 |  -0.003637467716779733 | 0.0 |  -6.595730484593396e-07 |   9.737751353425126e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.9474936159479131e-13 |   8.040322414804255e-24 | 0.0 | 1.1012743918182646e-13 | 0.0 |  -3.486527888338729e-18 |   8.185017850372239e-18 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003637467716779733 |  1.1012743918182646e-13 | 0.0 |  0.0020414727278751914 | 0.0 |   4.769808243105442e-07 |  -5.999773376383311e-08 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -6.595730484593396e-07 |  -3.486527888338729e-18 | 0.0 |  4.769808243105442e-07 | 0.0 |   5.526783721716087e-06 | -2.9224269400220954e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   9.737751353425126e-07 |   8.185017850372239e-18 | 0.0 | -5.999773376383311e-08 | 0.0 | -2.9224269400220954e-08 |   3.969407066815047e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.0001161239691603023 |  8.995173519280094e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 8.995173519280094e-06 | 0.00013377508004991975 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 |                    0.0 | 0.0 |
