|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.008623076535301226 | -1.5874530063657414e-13 | 0.0 |   -0.003162617626939257 | 0.0 |  -3.996213274146758e-07 |   6.058806266302135e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5874530063657414e-13 |   6.491125561213518e-24 | 0.0 |   8.753618674672513e-14 | 0.0 |  -6.139785715520184e-17 |   4.244557834170544e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.003162617626939257 |   8.753618674672513e-14 | 0.0 |   0.0016901148519032137 | 0.0 | -2.9137301322119653e-07 | -2.5080598772416543e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -3.996213274146758e-07 |  -6.139785715520184e-17 | 0.0 | -2.9137301322119653e-07 | 0.0 |    5.36844742030659e-06 | -1.2745815196918709e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   6.058806266302135e-07 |   4.244557834170544e-18 | 0.0 | -2.5080598772416543e-07 | 0.0 | -1.2745815196918709e-08 |   3.984326027914554e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011478140873938218 |  1.008290128810263e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |  1.008290128810263e-05 | 0.00013376307846786194 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
