|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |   0.008364743101514778 | -1.677856015074843e-13 | 0.0 |  -0.003152617669343231 | 0.0 |  1.2002108374562288e-07 |  -4.045032129763827e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.677856015074843e-13 |  7.075424046967103e-24 | 0.0 |  9.291927744889641e-14 | 0.0 |  -5.081818464972103e-17 |   4.565159033728396e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.003152617669343231 |  9.291927744889641e-14 | 0.0 |  0.0017072050825057607 | 0.0 |  -1.311942588422596e-07 |   4.893334087200618e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 1.2002108374562288e-07 | -5.081818464972103e-17 | 0.0 | -1.311942588422596e-07 | 0.0 |   4.995851768766108e-06 | -4.5926021211177504e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -4.045032129763827e-07 |  4.565159033728396e-17 | 0.0 |  4.893334087200618e-07 | 0.0 | -4.5926021211177504e-08 |   4.026058658083265e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011518646815632544 |   7.69733804404362e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |   7.69733804404362e-06 | 0.00013690244614197232 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
