|                     Parameters |                       0 |                      1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.009149785511781076 | -1.836645258159273e-13 | 0.0 | -0.0035206669520792475 | 0.0 | 1.4763600015493523e-06 | -3.5511398595863373e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude |  -1.836645258159273e-13 |  7.211285601325223e-24 | 0.0 | 1.0295703129505741e-13 | 0.0 | -3.150296044445232e-17 |  -9.052527164497791e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0035206669520792475 | 1.0295703129505741e-13 | 0.0 |  0.0020087717262665234 | 0.0 | -3.103363412924614e-07 |   1.681599382765209e-08 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  1.4763600015493523e-06 | -3.150296044445232e-17 | 0.0 | -3.103363412924614e-07 | 0.0 |  5.721709363258552e-06 |   -9.17963275175965e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -3.5511398595863373e-07 | -9.052527164497791e-18 | 0.0 |  1.681599382765209e-08 | 0.0 |  -9.17963275175965e-08 |   4.396821251374641e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011547181305416541 |  8.782703855798393e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |  8.782703855798393e-06 | 0.00013502935192390083 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
