|                            Parameters |                       0 |                      1 |   2 |                       3 |   4 |                       5 |                       6 |                     7 |   8 |                      9 |                     10 |  11 |                     12 |                     13 |  14 |
|                Crablog.spectral.index |    0.022881358602226214 | -3.438000982540755e-13 | 0.0 |   -0.005923842631772428 | 0.0 |  1.4707353823815944e-05 | -1.4384011588518342e-06 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.amplitude |  -3.438000982540755e-13 |  2.896907422103746e-23 | 0.0 |  1.5255615168505969e-13 | 0.0 |  -1.225627441703159e-16 |   4.162647774744527e-18 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|            Crablog.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|              Crablog.spectral.lambda_ |   -0.005923842631772428 | 1.5255615168505969e-13 | 0.0 |   0.0026210456493397163 | 0.0 | -1.4689228756337038e-06 |  -8.313082198866062e-08 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                Crablog.spectral.alpha |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lon_0 |  1.4707353823815944e-05 | -1.225627441703159e-16 | 0.0 | -1.4689228756337038e-06 | 0.0 |   5.089916025301192e-06 |   4.202375382197249e-09 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|                 Crablog.spatial.lat_0 | -1.4384011588518342e-06 |  4.162647774744527e-18 | 0.0 |  -8.313082198866062e-08 | 0.0 |   4.202375382197249e-09 |   3.882833407330092e-06 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|       dataset_N-irf.e_reco_model.bias |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.0019063354738944902 | 0.0 |  6.942681725547444e-06 |  4.830765608988811e-09 | 0.0 |                    0.0 |                    0.0 | 0.0 |
| dataset_N-irf.e_reco_model.resolution |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.norm |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 6.942681725547444e-06 | 0.0 |   0.010139918007302708 | 1.3354509595502729e-06 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           dataset_N-irf.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 4.830765608988811e-09 | 0.0 | 1.3354509595502729e-06 |  0.0003999991887344908 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|      dataset_N-irf.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
|           dataset_N-bkg.spectral.norm |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 | 0.00011494218936428841 |  8.390631324443569e-06 | 0.0 |
|           dataset_N-bkg.spectral.tilt |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |  8.390631324443569e-06 | 0.00013589467841424038 | 0.0 |
|      dataset_N-bkg.spectral.reference |                     0.0 |                    0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                   0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.0 |
