|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                      5 |                       6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |    0.006990146066229097 | -1.2552158876403064e-13 | 0.0 |  -0.002330335769924967 | 0.0 | -9.831562064395744e-07 | -2.0323693046255452e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2552158876403064e-13 |   5.180248806669809e-24 | 0.0 |   6.46681084429269e-14 | 0.0 |  6.914906972433443e-18 |  1.5055809736003906e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002330335769924967 |    6.46681084429269e-14 | 0.0 |  0.0012259682813511223 | 0.0 | 3.3407952399062483e-07 |  -9.264760777991796e-08 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 |  -9.831562064395744e-07 |   6.914906972433443e-18 | 0.0 | 3.3407952399062483e-07 | 0.0 | 5.2798805758138636e-06 |  -6.817758492684955e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -2.0323693046255452e-07 |  1.5055809736003906e-17 | 0.0 | -9.264760777991796e-08 | 0.0 | -6.817758492684955e-08 |   4.208025880148972e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 | 0.00011412943188742588 |  7.71040954100753e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |   7.71040954100753e-06 | 0.0001378468137062888 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                     0.0 |                    0.0 |                   0.0 | 0.0 |
