|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                      6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007582580410501778 | -1.5027574497473807e-13 | 0.0 |   -0.002715702896762362 | 0.0 |    1.73105329694023e-06 |  -7.83396997916715e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5027574497473807e-13 |   6.700291418381777e-24 | 0.0 |   8.043731593119955e-14 | 0.0 | -5.2996133243072224e-17 | 3.2121139325775237e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.002715702896762362 |   8.043731593119955e-14 | 0.0 |   0.0014039705347081027 | 0.0 | -4.0679266768528003e-07 |  3.695891129861338e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |    1.73105329694023e-06 | -5.2996133243072224e-17 | 0.0 | -4.0679266768528003e-07 | 0.0 |  4.8184928581887535e-06 | 1.1100033770900262e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   -7.83396997916715e-07 |  3.2121139325775237e-17 | 0.0 |   3.695891129861338e-07 | 0.0 |  1.1100033770900262e-07 | 3.7139611877679678e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |  0.0001161031744277547 | 7.4915539252114355e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 | 7.4915539252114355e-06 | 0.00013577589254718263 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                    0.0 | 0.0 |
