|                     Parameters |                      0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.006847347321469413 |  -8.915403791194001e-14 | 0.0 | -0.0019970785715596284 | 0.0 |  2.5638486988711153e-07 |  7.399961899271709e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -8.915403791194001e-14 |  3.7604604894004294e-24 | 0.0 | 4.4292616544012063e-14 | 0.0 | -1.2678487828265148e-17 |  1.923202404857835e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ | -0.0019970785715596284 |  4.4292616544012063e-14 | 0.0 |  0.0009259959211551326 | 0.0 |  1.1790081359457621e-07 | 1.0785242273326138e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | 2.5638486988711153e-07 | -1.2678487828265148e-17 | 0.0 | 1.1790081359457621e-07 | 0.0 |   5.533680304652372e-06 |  -8.37046846835683e-08 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  7.399961899271709e-07 |   1.923202404857835e-17 | 0.0 | 1.0785242273326138e-07 | 0.0 |   -8.37046846835683e-08 |  4.274624097260182e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.00011513492584190164 | 7.053379712260184e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  7.053379712260184e-06 |  0.000137343610997822 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
