|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                      6 |                     7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007090567821807984 | -1.1893043142337065e-13 | 0.0 | -0.0023174742091913946 | 0.0 | -1.3201658627932069e-06 | -5.307537597376501e-07 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.1893043142337065e-13 |   5.242235908502819e-24 | 0.0 |  6.164097158589628e-14 | 0.0 | -2.4023598218854294e-17 | 1.7117887147754143e-17 |                   0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0023174742091913946 |   6.164097158589628e-14 | 0.0 |   0.001146377192962092 | 0.0 |   5.987536015969609e-07 |  2.387774537124127e-08 |                   0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -1.3201658627932069e-06 | -2.4023598218854294e-17 | 0.0 |  5.987536015969609e-07 | 0.0 |   4.914565600153532e-06 | -8.427206011988381e-08 |                   0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  -5.307537597376501e-07 |  1.7117887147754143e-17 | 0.0 |  2.387774537124127e-08 | 0.0 |  -8.427206011988381e-08 | 4.2334769599554745e-06 |                   0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 | 0.0001178627494769226 |   9.04631443930743e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |  9.04631443930743e-06 | 0.00013167657249884944 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                    0.0 |                   0.0 |                    0.0 | 0.0 |
