|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007241013887229702 | -1.2761993161861335e-13 | 0.0 | -0.0024558521003734696 | 0.0 |   9.480580693341928e-07 |  2.4028820410935813e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.2761993161861335e-13 |   5.861735130779415e-24 | 0.0 |  6.822878801638821e-14 | 0.0 | -5.5468142435287805e-17 |  -5.346964463900621e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0024558521003734696 |   6.822878801638821e-14 | 0.0 |  0.0012298118550902312 | 0.0 |  -4.099918950135709e-07 |  -1.869402291044406e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   9.480580693341928e-07 | -5.5468142435287805e-17 | 0.0 | -4.099918950135709e-07 | 0.0 |   5.432706647658923e-06 | -1.1709370150905728e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |  2.4028820410935813e-07 |  -5.346964463900621e-18 | 0.0 | -1.869402291044406e-07 | 0.0 | -1.1709370150905728e-07 |  3.5814990714167106e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011602213584984431 |   7.76555668187677e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |   7.76555668187677e-06 | 0.00013550702202764296 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
