|                     Parameters |                       0 |                       1 |   2 |                      3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007907758754305608 | -1.5474253591784497e-13 | 0.0 | -0.0028758211778898896 | 0.0 |   -7.07939650648723e-07 |   9.084932030981098e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5474253591784497e-13 |   6.737209500541345e-24 | 0.0 |  8.455317571859765e-14 | 0.0 | -2.4246347026560543e-17 |   9.371771491727739e-18 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0028758211778898896 |   8.455317571859765e-14 | 0.0 |  0.0015277839994733036 | 0.0 |  -5.172510266822018e-08 |  1.2501617351346667e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   -7.07939650648723e-07 | -2.4246347026560543e-17 | 0.0 | -5.172510266822018e-08 | 0.0 |   5.173666593970432e-06 | -1.0618445997793856e-07 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   9.084932030981098e-07 |   9.371771491727739e-18 | 0.0 | 1.2501617351346667e-07 | 0.0 | -1.0618445997793856e-07 |   3.881797750015864e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011581118436685382 |  8.654591897598892e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |  8.654591897598892e-06 | 0.00013458847460055655 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                    0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
