|                     Parameters |                      0 |                      1 |   2 |                      3 |   4 |                      5 |                      6 |                      7 |                     8 |   9 |
|         Crablog.spectral.index |   0.006643541028223606 | -9.203917712493124e-14 | 0.0 |   -0.00198586735087374 | 0.0 | -9.419372237467951e-07 | -6.894766366797964e-07 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.amplitude | -9.203917712493124e-14 |  4.156596989160082e-24 | 0.0 | 4.6874217674698935e-14 | 0.0 | -3.083671379554296e-17 | 1.6963895065058826e-17 |                    0.0 |                   0.0 | 0.0 |
|     Crablog.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|       Crablog.spectral.lambda_ |   -0.00198586735087374 | 4.6874217674698935e-14 | 0.0 |  0.0009274849441855903 | 0.0 | 4.2914819848701046e-07 |  2.722471781238824e-07 |                    0.0 |                   0.0 | 0.0 |
|         Crablog.spectral.alpha |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lon_0 | -9.419372237467951e-07 | -3.083671379554296e-17 | 0.0 | 4.2914819848701046e-07 | 0.0 |  5.384004277990846e-06 |  1.380858936313501e-07 |                    0.0 |                   0.0 | 0.0 |
|          Crablog.spatial.lat_0 | -6.894766366797964e-07 | 1.6963895065058826e-17 | 0.0 |  2.722471781238824e-07 | 0.0 |  1.380858936313501e-07 |   4.06570469399056e-06 |                    0.0 |                   0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 | 0.00011384802565300573 | 8.244841476247578e-06 | 0.0 |
|      dataset-bkg.spectral.tilt |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |  8.244841476247578e-06 | 0.0001377561393915827 | 0.0 |
| dataset-bkg.spectral.reference |                    0.0 |                    0.0 | 0.0 |                    0.0 | 0.0 |                    0.0 |                    0.0 |                    0.0 |                   0.0 | 0.0 |
