|                     Parameters |                       0 |                       1 |   2 |                       3 |   4 |                       5 |                       6 |                      7 |                      8 |   9 |
|         Crablog.spectral.index |    0.007885211806547136 | -1.5168766260002766e-13 | 0.0 |  -0.0028522814531729414 | 0.0 |   7.367461992019859e-07 |   3.898267678603458e-07 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.amplitude | -1.5168766260002766e-13 |  6.3112897980321884e-24 | 0.0 |   8.216762954185808e-14 | 0.0 | -2.4749344278453048e-17 | -1.5209504431672216e-17 |                    0.0 |                    0.0 | 0.0 |
|     Crablog.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|       Crablog.spectral.lambda_ |  -0.0028522814531729414 |   8.216762954185808e-14 | 0.0 |    0.001535639740091276 | 0.0 |  -2.537204741166829e-08 | -1.4975606015312359e-07 |                    0.0 |                    0.0 | 0.0 |
|         Crablog.spectral.alpha |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lon_0 |   7.367461992019859e-07 | -2.4749344278453048e-17 | 0.0 |  -2.537204741166829e-08 | 0.0 |   4.911546227878792e-06 |   7.202526134312686e-08 |                    0.0 |                    0.0 | 0.0 |
|          Crablog.spatial.lat_0 |   3.898267678603458e-07 | -1.5209504431672216e-17 | 0.0 | -1.4975606015312359e-07 | 0.0 |   7.202526134312686e-08 |  3.8358932168918265e-06 |                    0.0 |                    0.0 | 0.0 |
|      dataset-bkg.spectral.norm |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 0.00011588517794059643 | 1.0005783733115425e-05 | 0.0 |
|      dataset-bkg.spectral.tilt |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 | 1.0005783733115425e-05 |  0.0001326936611256301 | 0.0 |
| dataset-bkg.spectral.reference |                     0.0 |                     0.0 | 0.0 |                     0.0 | 0.0 |                     0.0 |                     0.0 |                    0.0 |                    0.0 | 0.0 |
